#####################################################################
# Alchemist log file - simulation started at: 2020-01-29T15:15+0000 #
#####################################################################
# Seed = 49.0, Algorithm = ff_linpro, CamObjRatio = 1.8, CommunicationRange = 10.0
#
# The columns have the following meaning: 
# time 3-coverage 2-coverage 1-coverage CamDist ObjDist 
0.0 NaN NaN NaN 0.0 0.0 
1.0005475554254426 NaN NaN NaN 191.99999999999997 0.0 
2.0005475554254426 NaN NaN NaN 539.9999999999999 129.11001184740906 
3.0005475554254426 NaN NaN NaN 540.0 94.0507447784618 
4.000547555425443 NaN NaN NaN 539.9999999999999 109.38584091309296 
5.000547555425443 NaN NaN NaN 540.0 113.3058641427699 
6.000547555425443 NaN NaN NaN 540.0 119.80372645992321 
7.000547555425443 NaN NaN NaN 540.0 111.86957250983293 
8.000547555425442 NaN NaN NaN 540.0 115.64098887982492 
9.000547555425442 NaN NaN NaN 540.0 114.5654401582945 
10.000547555425442 NaN NaN NaN 540.0 113.88058019410003 
11.000547555425442 NaN NaN NaN 540.0 118.19787455230797 
12.000547555425442 NaN NaN NaN 539.9999999999999 120.3193330540787 
13.000547555425442 NaN NaN NaN 539.9999999999999 123.96299799924569 
14.000547555425442 NaN NaN NaN 539.9999999999999 118.41779388143092 
15.000547555425442 NaN NaN NaN 539.9999999999999 118.8885266172885 
16.00054755542544 NaN NaN NaN 539.9999999999999 115.31579003627635 
17.00054755542544 NaN NaN NaN 540.0 117.09969823397024 
18.00054755542544 NaN NaN NaN 539.9999999999999 118.12899316183658 
19.00054755542544 NaN NaN NaN 539.9999999999998 116.89157868339446 
20.00054755542544 NaN NaN NaN 539.9999999999999 113.2351702199542 
21.00054755542544 NaN NaN NaN 539.9999999999998 122.09517990638014 
22.00054755542544 NaN NaN NaN 539.9999999999998 111.47499720611123 
23.00054755542544 NaN NaN NaN 539.9999999999999 118.62193054691517 
24.00054755542544 NaN NaN NaN 539.9999999999999 119.81902928178862 
25.00054755542544 NaN NaN NaN 539.9999999999999 124.3125265037595 
26.00054755542544 NaN NaN NaN 539.9999999999999 121.44161855322197 
27.00052428932858 NaN NaN NaN 539.9999999999999 120.5020296847802 
28.00054755542544 0.0 0.0 0.0 539.9999999999999 119.67428354105822 
29.00054755542544 0.0 0.0 0.5 539.9999999999999 121.43813454134576 
